Iteration,Wall_Time,CPU_Time,Total_Residual,Momentum_Residual,Pressure_Residual,Infinity_Norm_Error,RSS_MB,VMS_MB
1,0.8873500823974609,1.310827999999674,0.19227489838466755,0.17500000000000002,4.447824920609986,,297.5625,400844.921875
2,1.7746832370758057,2.617399999999634,0.12570403002165437,0.1254078273093299,2.4624301439336245,,297.578125,400844.921875
3,2.7881150245666504,3.90835799999968,0.08318787308750625,0.10360384915093093,1.61971203787634,,297.578125,400844.921875
4,3.8780081272125244,5.200339999999869,0.058073152220205315,0.08835245967404098,1.209396722830192,,297.421875,400841.640625
5,4.772083282470703,6.546761999999944,0.046073334737082916,0.07613576387345905,1.0061381738336657,,297.40625,400841.09375
6,5.655965328216553,7.8652179999999134,0.03707519523270225,0.06588507368793192,0.9059159682699018,,297.40625,400841.09375
7,6.5338990688323975,9.171206999999868,0.030236837972805297,0.05722204685962198,0.8571954076186845,,297.40625,400841.09375
8,7.412699222564697,10.476163999999699,0.02702373637589639,0.04989603380318405,0.833557333899444,,297.40625,400841.09375
9,8.290601015090942,11.776666999999634,0.024686844878652636,0.043698179531214576,0.8214164923346221,,297.40625,400841.09375
10,9.169234991073608,13.082357999999658,0.022562201548121275,0.0384433092254895,0.814009973671288,,297.40625,400841.09375
11,10.044097185134888,14.374589000000014,0.020673121797888383,0.033971297080688745,0.8082418329009684,,297.40625,400841.09375
12,10.919095039367676,15.67461800000001,0.019014325924772812,0.03014717616100321,0.8029477665756186,,297.421875,400841.09375
13,11.79590129852295,16.976170999999795,0.017566635136717135,0.02685951632449346,0.797920847863363,,297.421875,400841.09375
14,12.671196222305298,18.273106999999982,0.016308858015284977,0.024017455787574915,0.7933675185337599,,281.546875,400841.09375
15,13.551133394241333,19.581672999999682,0.015218860875941986,0.021547365987876488,0.7896138432141093,,267.921875,400841.09375
16,14.432551383972168,20.88872199999969,0.01427768468884194,0.01938965843060808,0.7869580136072898,,267.921875,400841.09375
17,15.309054136276245,22.187454999999773,0.013483032819214702,0.017495995023593613,0.7856068719480227,,267.921875,400841.09375
18,16.185866117477417,23.49042899999995,0.012861226212616927,0.015826972229049108,0.785658824782896,,267.921875,400841.09375
19,17.062729120254517,24.79401400000006,0.012303308743347008,0.014350260128771442,0.7871106186807637,,267.921875,400841.09375
20,17.93791913986206,26.09228200000007,0.011882595741450314,0.013039136227158687,0.7898748559658664,,267.9375,400841.09375
21,18.814455032348633,27.39164699999992,0.011608806053913345,0.011871343377619137,0.7938009430399084,,267.953125,400841.09375
22,19.692822217941284,28.696191999999883,0.011323826417868443,0.010828204601901037,0.7986956656194089,,267.953125,400841.09375
23,20.56730031967163,29.990630999999667,0.011027780368350365,0.010329242180274117,0.8043416075856342,,267.953125,400841.09375
24,21.44330334663391,31.292441999999937,0.010720995504596043,0.010113555324692242,0.8105127321014614,,267.953125,400841.09375
25,22.316075086593628,32.578889999999774,0.01040439290980566,0.009889474104990248,0.8169869992517569,,267.953125,400841.09375
26,23.191241979599,33.876602999999704,0.010079339285751443,0.009655887332727098,0.8235561470597936,,267.953125,400841.09375
27,24.065803050994873,35.17269699999997,0.009747581056075094,0.009412605621977432,0.8300328629389462,,267.953125,400841.09375
28,24.944016218185425,36.47553599999992,0.00941125018564204,0.009160019697128485,0.836255606915099,,267.953125,400841.09375
29,25.821486234664917,37.779513999999836,0.00907251747576343,0.00889901819494493,0.8420913604223763,,267.953125,400841.09375
30,26.697070121765137,39.07691799999975,0.008733692264900228,0.00863089540251466,0.8474365833652868,,267.953125,400841.09375
31,27.57227921485901,40.37308099999973,0.008397087676053128,0.00835725348544153,0.852216671406989,,267.953125,400841.09375
32,28.445102214813232,41.66024900000002,0.00806495146155145,0.008079904158946605,0.8563842125863772,,267.953125,400841.09375
33,29.318127155303955,42.94834300000002,0.007739492431470485,0.007800774498684937,0.8599163432347225,,267.96875,400841.09375
34,30.19841718673706,44.25497499999983,0.007422381513311205,0.007521889092459044,0.8628114944772562,,267.96875,400841.09375
35,31.07128620147705,45.54327199999989,0.007115382511136137,0.007245176972326739,0.8650858009759119,,267.96875,400841.09375
36,31.94796323776245,46.844990999999936,0.006822453987171934,0.006975542026283005,0.8667694135803643,,267.96875,400841.09375
37,32.825669288635254,48.143982999999935,0.006593943363445903,0.006763176277403166,0.8679029193363448,,267.96875,400841.09375
38,33.700544118881226,49.43792899999971,0.0063718821817297655,0.006550960349945012,0.868534028896562,,267.96875,400841.09375
39,34.57803130149841,50.736083999999664,0.006157456831816843,0.006340990745525216,0.8687146461470547,,267.96875,400841.09375
40,35.454259395599365,52.035383999999794,0.005951692393574987,0.006134736021205428,0.8684983909612001,,267.96875,400841.09375
41,36.330960273742676,53.33359900000005,0.005755407551478159,0.005933803859511949,0.8679386060420242,,267.953125,400840.546875
42,37.20652437210083,54.63214900000003,0.0055692751420548525,0.005739271623808967,0.8670868447089077,,267.953125,400840.546875
43,38.083101987838745,55.93512299999975,0.005393917547861948,0.0055521258309733645,0.8659918093454664,,267.953125,400840.546875
44,38.95877027511597,57.23514899999964,0.005230036236547053,0.005373134364122734,0.8646986904465379,,267.953125,400840.546875
45,39.837352991104126,58.53802199999973,0.005078298194754416,0.005203008629846684,0.8632488435720376,,267.953125,400840.546875
46,40.71337914466858,59.83278100000007,0.004938651751356993,0.0050422405588553265,0.86167973536174,,267.953125,400840.546875
47,41.58815002441406,61.12649399999964,0.004810013643439803,0.004891372862887544,0.8600250891143233,,267.953125,400840.546875
