Iteration,Wall_Time,CPU_Time,Total_Residual,Momentum_Residual,Pressure_Residual,Infinity_Norm_Error,RSS_MB,VMS_MB
114,21.57561707496643,21.339137,0.0020150894004422326,0.002006429111086838,0.8465954263812705,,211.53125,400637.90625
115,21.746008157730103,21.509635,0.0019977917493728126,0.0019892470351856595,0.8466065452313387,,211.53125,400637.90625
116,21.930558919906616,21.69435,0.001980745693220348,0.001972291098869927,0.8466175562496829,,211.53125,400637.90625
117,22.1142840385437,21.878155,0.001963942746196018,0.001955557826326282,0.8466284564477746,,211.53125,400637.90625
118,22.300230979919434,22.064127,0.0019473595325183168,0.0019390437750449463,0.8466392432280685,,211.53125,400637.90625
119,22.47116708755493,22.23519,0.0019309926160671065,0.0019227620621448116,0.846649914353975,,211.53125,400637.90625
120,22.656650066375732,22.420726000000002,0.0019148385992623362,0.0019067184124837988,0.8466604679219074,,210.65625,400637.90625
121,22.842566967010498,22.606625,0.0018988941245196567,0.0018908823517631013,0.8466709023353047,,211.53125,400637.90625
122,23.013365030288696,22.777762,0.0018831558754986433,0.0018752506225220844,0.8466812162804587,,211.53125,400637.90625
123,23.19853901863098,22.962947,0.0018676205781641975,0.0018598200073492999,0.8466914087042028,,211.71875,400637.90625
124,23.384025812149048,23.148456,0.00185228500167528,0.0018445873298717497,0.8467014787929372,,211.71875,400637.90625
125,23.55654501914978,23.321188,0.00183714595911888,0.0018295494555835567,0.8467114259533588,,212.609375,400637.90625
126,23.741749048233032,23.506552,0.001822200308102151,0.0018147032925277529,0.8467212497944132,,212.609375,400637.90625
127,23.927770853042603,23.692734,0.001807444951214432,0.0018000457918439516,0.8467309501106541,,212.609375,400637.90625
128,24.10012912750244,23.86525,0.0017928837345297377,0.0017855739481956734,0.8467405268666539,,212.609375,400637.90625
129,24.285778999328613,24.051045000000002,0.0017785215157279932,0.0017712848000868697,0.8467499801826222,,212.609375,400637.90625
130,24.471890926361084,24.237278,0.0017643392432868388,0.001757188606433313,0.8467593103210334,,212.609375,400637.90625
131,24.643940925598145,24.409522000000003,0.0017503340320949579,0.001743280949102033,0.8467685176740787,,212.609375,400637.90625
132,24.828666925430298,24.594336000000002,0.001736503042102544,0.0017295460621713499,0.8467776027523399,,212.609375,400637.90625
133,25.01360583305359,24.779511,0.0017228434782516344,0.0017159811896938493,0.8467865661738614,,212.609375,400637.90625
134,25.387933015823364,25.029824,0.001709352590342994,0.0017025836191478239,0.8467954086543301,,220.28125,400637.90625
135,25.5730299949646,25.214985000000002,0.0016960276728416046,0.0016893506813023262,0.8468041309977821,,220.28125,400637.90625
136,25.757969856262207,25.40017,0.0016828660646309168,0.0016762797500287085,0.846812734088175,,220.28125,400637.90625
137,26.11008596420288,25.630172,0.0016698651487193628,0.0016633682420612583,0.8468212188812458,,220.34375,400637.90625
138,26.307976961135864,25.825778,0.0016570223519059013,0.001650613616713481,0.8468295863973765,,221.125,400637.90625
139,26.49282693862915,26.010678000000002,0.0016443351444060395,0.0016380133755546922,0.846837837714645,,221.125,400637.90625
140,26.66417694091797,26.182036,0.0016320854903436044,0.0016257609396881367,0.8468459739625303,,221.125,400637.90625
141,26.84953498840332,26.367548,0.001621412848814563,0.0016151612495254597,0.8468539963160993,,221.125,400637.90625
142,27.033968925476074,26.552093,0.0016108552463529324,0.0016046620913347798,0.8468619059906501,,221.125,400637.90625
143,27.205850839614868,26.724011,0.001600410823379056,0.001594269701378187,0.8468697042365534,,221.125,400637.90625
144,27.39074206352234,26.90908,0.0015900648563112463,0.0015839981114916801,0.846877392334747,,221.125,400637.90625
145,27.574647188186646,27.093178,0.0015798163857719816,0.0015738230460317082,0.8468849715925018,,221.125,400637.90625
146,27.74701690673828,27.265669000000003,0.0015696644486047906,0.0015637435659847654,0.8468924433393568,,222.0,400637.90625
147,27.931769132614136,27.450570000000003,0.00155960807895833,0.0015537587288258492,0.8468998089234674,,222.0,400637.90625
148,28.117088079452515,27.636232,0.0015496463092930235,0.0015438675895556586,0.846907069708493,,222.0,400637.90625
149,28.28800320625305,27.807375,0.0015397781713160363,0.0015340692016653779,0.8469142270701582,,222.0,400637.90625
150,28.472440004348755,27.991955,0.0015300026968481928,0.0015243626180315994,0.8469212823935948,,222.0,400637.90625
151,28.658061027526855,28.177716,0.0015203189186270283,0.001514746891746993,0.846928237070756,,223.5625,400637.90625
152,28.842885971069336,28.362614,0.0015107258710508054,0.0015052210768898011,0.8469350924978869,,223.5625,400637.90625
153,29.014419078826904,28.534289,0.001501222590867296,0.001495784229237851,0.8469418500734207,,223.5625,400637.90625
154,29.199542999267578,28.719571000000002,0.0014918081178091624,0.0014864354069280272,0.8469485111959045,,223.5625,400637.90625
155,29.38735008239746,28.907517000000002,0.001482481495181931,0.0014771736710664785,0.8469550772621233,,223.5625,400637.90625
156,29.55968689918518,29.080007000000002,0.001473241770404532,0.0014679980862921105,0.8469615496654512,,223.5625,400637.90625
157,29.746143102645874,29.266491000000002,0.001464087995508373,0.0014589077212958934,0.8469679297943458,,223.5625,400637.90625
158,29.932782888412476,29.453231000000002,0.0014550192275951113,0.0014499016492998396,0.8469742190307556,,223.5625,400637.90625
159,30.104722023010254,29.625303000000002,0.0014460345292572896,0.001440978948496513,0.8469804187490695,,223.5625,400637.90625
160,30.29046893119812,29.811294,0.0014371329689638612,0.001432138702453345,0.8469865303148651,,223.5625,400637.90625
161,30.475285053253174,29.996123,0.0014283136214119085,0.001423380000482699,0.8469925550837445,,223.5625,400637.90625
162,30.64683198928833,30.167881,0.0014195755678483302,0.0014147019379804893,0.846998494400566,,223.5625,400637.90625
163,30.832755088806152,30.353933,0.0014109178963618851,0.0014061036167350993,0.8470043495985067,,223.5625,400637.90625
164,31.017125844955444,30.538528,0.0014023397021484807,0.0013975841452087412,0.8470101219982382,,223.5625,400637.90625
165,31.189085960388184,30.710547000000002,0.0013938400877510082,0.0013891426387921124,0.847015812907415,,223.5625,400637.90625
166,31.374272108078003,30.895924,0.0013854181632758367,0.0013807782200362384,0.8470214236198501,,223.5625,400637.90625
167,31.55992817878723,31.081635000000002,0.001377073046585936,0.0013724900188597788,0.8470269554150889,,223.5625,400637.90625
168,31.73320198059082,31.255015,0.0013688038634746547,0.0013642771727362946,0.8470324095580395,,223.5625,400637.90625
169,31.917784929275513,31.439694,0.0013606097478196244,0.0013561388268610863,0.8470377872983192,,223.5625,400637.90625
170,32.102691888809204,31.624591000000002,0.001352489841717569,0.0013480741342990765,0.8470430898701409,,223.5625,400637.90625
171,32.273677110672,31.795655000000004,0.0013444432956039032,0.001340082256116537,0.8470483184917725,,223.5625,400637.90625
172,32.45807695388794,31.980228000000004,0.0013364692683546786,0.0013321623614947486,0.8470534743655946,,223.5625,400637.90625
173,32.643075942993164,32.165252,0.0013285669273750411,0.001324313627829643,0.8470585586774746,,223.5625,400637.90625
174,32.815043210983276,32.337458,0.0013207354486736156,0.0013165352408173736,0.8470635725969657,,223.5625,400637.90625
175,33.00067687034607,32.5232,0.0013129740169235404,0.001308826394525564,0.8470685172770231,,223.5625,400637.90625
176,33.18526911735535,32.707865,0.001305281825512039,0.0013011862914531491,0.8470733938538046,,223.5625,400637.90625
177,33.35707902908325,32.879749000000004,0.001297658076578334,0.00129361414257817,0.8470782034467561,,223.5625,400637.90625
178,33.541364908218384,33.064157,0.0012901019810421244,0.0012861091673951885,0.8470829471585546,,223.5625,400637.90625
179,33.72574281692505,33.248574,0.0012826127586209601,0.0012786705939422105,0.8470876260749378,,223.5625,400637.90625
180,33.89759588241577,33.420622,0.001275189637839902,0.0012712976588187264,0.84709224126496,,223.5625,400637.90625
181,34.08164620399475,33.60475,0.00126783185603202,0.0012639896071950374,0.8470967937808211,,223.5625,400637.90625
182,34.26556396484375,33.788746,0.0012605386593314005,0.0012567456928126997,0.8471012846579526,,223.5625,400637.90625
183,34.4391610622406,33.962502,0.0012533093026590447,0.001249565177978973,0.8471057149151875,,223.5625,400637.90625
184,34.62265706062317,34.146118,0.001246143049701831,0.0012424473335528874,0.8471100855548173,,223.5625,400637.90625
185,34.80926704406738,34.332949,0.0012390391728858141,0.0012353914389258147,0.8471143975626205,,223.5625,400637.90625
186,34.99475884437561,34.51852,0.0012319969533428066,0.0012283967819953778,0.8471186519079765,,223.5625,400637.90625
187,35.16513204574585,34.688933,0.0012250156808733537,0.0012214626591345867,0.8471228495441778,,223.5625,400637.90625
188,35.35123801231384,34.874906,0.001218261668095022,0.001214588375154757,0.8471269914083166,,223.5625,400637.90625
189,35.536683082580566,35.060463,0.0012122723118798417,0.0012086304577087759,0.8471310784216541,,223.5625,400637.90625
190,35.70868515968323,35.232623000000004,0.0012063243021961934,0.0012027279737671648,0.8471351114895924,,223.5625,400637.90625
191,35.89500403404236,35.419033,0.0012004173432323406,0.0011968655973172981,0.847139091502072,,223.5625,400637.90625
192,36.07976508140564,35.603997,0.0011945511380489493,0.001191043048623358,0.8471430193334868,,223.5625,400637.90625
193,36.2510621547699,35.775452,0.0011887253887878646,0.0011852600467019136,0.8471468958430535,,223.5625,400637.90625
194,36.438161849975586,35.962673,0.0011829397968693423,0.0011795163095266736,0.8471507218749537,,223.609375,400637.90625
195,36.62399911880493,36.148497,0.0011771940631781774,0.001173811554221832,0.8471544982585044,,223.609375,400637.90625
196,36.79556202888489,36.320169,0.001171487888240147,0.001168145497246309,0.8471582258083572,,223.609375,400637.90625
197,36.98054885864258,36.50531,0.0011658209723883206,0.001162517854566253,0.8471619053247252,,223.609375,400637.90625
198,37.16490697860718,36.689773,0.0011601930159199636,0.001156928341819241,0.8471655375935541,,223.609375,400637.90625
199,37.33660292625427,36.8615,0.001154603719245334,0.0011513766744692122,0.8471691233867205,,223.609375,400637.90625
200,37.522359132766724,37.045843,0.0011490527830271546,0.0011458625679527656,0.8471726634623167,0.31910041107217635,223.609375,400637.90625
201,37.70813298225403,37.231677,0.0011435399083126463,0.0011403857378168847,0.8471761585647641,,223.609375,400637.90625
202,37.881213903427124,37.404907,0.0011380647966577617,0.0011349458998495543,0.847179609425126,,223.609375,400637.90625
203,38.0681688785553,37.591968,0.0011326271502443142,0.0011295427702023297,0.8471830167611643,,223.609375,400637.90625
204,38.2521448135376,37.776025000000004,0.0011272266719901114,0.0011241760655066046,0.8471863812777087,,223.609375,400637.90625
205,38.42594313621521,37.949872,0.0011218630656527617,0.0011188455029821631,0.8471897036667997,,223.609375,400637.90625
206,38.6104998588562,38.134496,0.0011165360359263188,0.0011135508005399863,0.8471929846078865,,223.609375,400637.90625
207,38.79505109786987,38.319201,0.0011112452885333746,0.0011082916768790363,0.8471962247680267,,223.609375,400637.90625
208,38.966883182525635,38.491121,0.00110599053031038,0.0011030678515767944,0.8471994248021986,,223.609375,400637.90625
209,39.15179800987244,38.676021,0.0011007714692884973,0.0010978790451749432,0.8472025853533296,,223.609375,400637.90625
210,39.33652091026306,38.860735,0.0010955878147682896,0.0010927249792588578,0.8472057070527512,,223.609375,400637.90625
211,39.509472131729126,39.033697000000004,0.0010904392773903315,0.0010876053765331017,0.8472087905200567,,223.609375,400637.90625
212,39.694068908691406,39.218329000000004,0.0010853255692011288,0.001082519960891426,0.8472118363637264,,223.609375,400637.90625
213,39.87850093841553,39.402956,0.0010802464037141246,0.0010774684574825777,0.8472148451809574,,223.609375,400637.90625
214,40.04904389381409,39.573512,0.0010752014959672929,0.0010724505927721395,0.8472178175580609,,223.609375,400637.90625
215,40.23392200469971,39.758474,0.0010701905625759012,0.001067466094599373,0.847220754070662,,223.609375,400637.90625
216,40.418997049331665,39.943724,0.0010652133217820825,0.001062514692230787,0.8472236552837273,,223.609375,400637.90625
217,40.60397386550903,40.12881,0.0010602694935007984,0.0010575961164103476,0.8472265217520771,,223.609375,400637.90625
218,40.77554512023926,40.30049,0.0010553587993618052,0.0010527100994052463,0.8472293540201576,,223.609375,400637.90625
219,40.96158218383789,40.486537,0.001050480962749234,0.0010478563750489223,0.8472321526226096,,223.609375,400637.90625
220,41.14600396156311,40.670982,0.0010456357088373114,0.001043034678781224,0.8472349180842684,,223.609375,400637.90625
221,41.31862187385559,40.843642,0.001040822764623639,0.0010382491500772473,0.8472376509203059,,223.609375,400637.90625
222,41.50360083580017,41.028774,0.0010360418589594744,0.0010335010216608043,0.8472403516365716,,223.609375,400637.90625
223,41.688446044921875,41.213677000000004,0.0010312927225775703,0.0010287844413144343,0.8472430207296213,,223.609375,400637.90625
224,41.86022400856018,41.385591,0.0010265750881164604,0.0010240991440637337,0.8472456586869441,,223.609375,400637.90625
225,42.045387983322144,41.571033,0.0010218886901445234,0.0010194448668057743,0.84724826598719,,223.609375,400637.90625
226,42.229620933532715,41.755396,0.001017233265179579,0.001014821348331002,0.8472508431003121,,223.609375,400637.90625
227,42.40190005302429,41.927828,0.0010126085517075667,0.0010102283293433323,0.8472533904876514,,223.609375,400637.90625
228,42.58680820465088,42.112943,0.0010080142901987,0.0010056655524783298,0.8472559086021647,,223.609375,400637.90625
229,42.77196383476257,42.298336,0.0010034502231220654,0.0010011327623191402,0.8472583978886803,,223.609375,400637.90625
230,42.942548990249634,42.469,0.0009989160949577802,0.00099662970541059,0.8472608587838408,,224.109375,400637.90625
231,43.1274790763855,42.6541,0.0009944116522084268,0.0009921561302717041,0.8472632917165015,,224.109375,400637.90625
232,43.312726974487305,42.83945,0.000989936643407463,0.000987711787406087,0.8472656971076731,,224.109375,400637.90625
233,43.48498296737671,43.011754,0.0009854908191274658,0.0009832964293114421,0.8472680753708346,,224.109375,400637.90625
234,43.67071890830994,43.197546,0.0009810739319858208,0.000978909810486428,0.8472704269119902,,224.109375,400637.90625
235,43.85590982437134,43.382787,0.0009766857366494408,0.0009745516874370974,0.8472727521298395,,224.125,400637.90625
236,44.027486085891724,43.554581,0.0009723259898389292,0.0009702218186820599,0.8472750514159486,,224.125,400637.90625
237,44.21104693412781,43.738232,0.0009679944503293569,0.0009659199647549244,0.8472773251547778,,224.125,400637.90625
238,44.39828681945801,43.925547,0.0009636908789525944,0.0009616458882072965,0.8472795737239949,,224.125,400637.90625
239,44.569977045059204,44.097177,0.0009594150385960898,0.000957399353609445,0.847281797494503,,224.125,400637.90625
240,44.7544641494751,44.281702,0.0009551666942025916,0.0009531801275505236,0.847283996830555,,224.125,400637.90625
241,44.94026803970337,44.467588,0.0009509456127670957,0.000948987978637128,0.84728617208998,,224.125,400637.90625
242,45.11117196083069,44.638655,0.0009470082134750146,0.0009448979309041039,0.8472883236241842,,224.125,400637.90625
243,45.296870946884155,44.824324000000004,0.0009433223687982384,0.0009412403244436485,0.8472904517783775,,224.125,400637.90625
244,45.48128008842468,45.008844,0.0009396553191954871,0.0009376013466548538,0.8472925568917162,,224.125,400637.90625
245,45.65261483192444,45.180311,0.0009360069692642969,0.0009339809034680513,0.8472946392972176,,224.125,400637.90625
246,45.836565017700195,45.364475,0.0009323772231596417,0.0009303789003412277,0.8472966993222144,,224.125,400637.90625
247,46.020323038101196,45.548373,0.0009287659846410334,0.0009267952423081816,0.8472987372881278,,224.125,400637.90625
248,46.19074988365173,45.718929,0.0009251731571167932,0.0009232298340236811,0.847300753510865,,224.125,400637.90625
