================================================================================
NAVIFLOW PROFILING REPORT
================================================================================

Algorithm: SimpleSolver
Timestamp: 2025-03-16 23:03:46
Mesh Size: 127x127
Reynolds Number: 100

SYSTEM INFORMATION
--------------------------------------------------------------------------------
Platform: macOS-14.1-arm64-arm-64bit
Processor: Apple M3 Pro
Python Version: 3.11.11
Total System Memory: 18.00 GB

CONVERGENCE INFORMATION
--------------------------------------------------------------------------------
Convergence Tolerance: 1.000000e-08
Final Residual: 9.997601e-09
Status: Converged after 16292 iterations

PERFORMANCE SUMMARY
--------------------------------------------------------------------------------
Total Wall Time: 3002.0220 seconds
Total CPU Time: 2980.0200 seconds
Total Iterations: 16292
Average Wall Time per Iteration: 0.1843 seconds
Peak Memory Usage: 232.36 MB

TIME BREAKDOWN (WALL TIME)
--------------------------------------------------------------------------------
Momentum Equations: 51.3080 seconds (1.71%)
Pressure Equation: 2938.6266 seconds (97.89%)
Velocity Update: 9.1363 seconds (0.30%)
Boundary Conditions: 0.0000 seconds (0.00%)
Other Operations: 2.7802 seconds (0.09%)

TIME BREAKDOWN (CPU TIME)
--------------------------------------------------------------------------------
Momentum Equations: 50.7320 seconds (1.70%)
Pressure Equation: 2917.3532 seconds (97.90%)
Velocity Update: 9.0316 seconds (0.30%)
Boundary Conditions: 0.0000 seconds (0.00%)
Other Operations: 2.7474 seconds (0.09%)

PRESSURE SOLVER INFORMATION
--------------------------------------------------------------------------------
Solver: DirectPressureSolver
Total Inner Iterations: 32584
Average Inner Iterations per Outer: 1.00
Maximum Inner Iterations: 1
Minimum Inner Iterations: 1

Solver-Specific Information:
  method: direct
  library: scipy.sparse.linalg.spsolve

DETAILED RESIDUAL HISTORY
--------------------------------------------------------------------------------
 Iter    Wall Time     CPU Time    Total Res Momentum Res Pressure Res Inf Norm Err     RSS (MB)     VMS (MB)
  109      20.6666      20.4295 2.105143e-03 2.096058e-03 8.465384e-01          N/A       208.34    400637.91
  110      20.8519      20.6149 2.086636e-03 2.077634e-03 8.465499e-01          N/A       210.00    400637.91
  111      21.0354      20.7986 2.068389e-03 2.059456e-03 8.465615e-01          N/A       210.31    400637.91
  112      21.2064      20.9697 2.050384e-03 2.041520e-03 8.465729e-01          N/A       211.53    400637.91
  113      21.3922      21.1557 2.032619e-03 2.023841e-03 8.465842e-01          N/A       211.53    400637.91
  114      21.5756      21.3391 2.015089e-03 2.006429e-03 8.465954e-01          N/A       211.53    400637.91
  115      21.7460      21.5096 1.997792e-03 1.989247e-03 8.466065e-01          N/A       211.53    400637.91
  116      21.9306      21.6944 1.980746e-03 1.972291e-03 8.466176e-01          N/A       211.53    400637.91
  117      22.1143      21.8782 1.963943e-03 1.955558e-03 8.466285e-01          N/A       211.53    400637.91
  118      22.3002      22.0641 1.947360e-03 1.939044e-03 8.466392e-01          N/A       211.53    400637.91
  119      22.4712      22.2352 1.930993e-03 1.922762e-03 8.466499e-01          N/A       211.53    400637.91
  120      22.6567      22.4207 1.914839e-03 1.906718e-03 8.466605e-01          N/A       210.66    400637.91
  121      22.8426      22.6066 1.898894e-03 1.890882e-03 8.466709e-01          N/A       211.53    400637.91
  122      23.0134      22.7778 1.883156e-03 1.875251e-03 8.466812e-01          N/A       211.53    400637.91
  123      23.1985      22.9629 1.867621e-03 1.859820e-03 8.466914e-01          N/A       211.72    400637.91
  124      23.3840      23.1485 1.852285e-03 1.844587e-03 8.467015e-01          N/A       211.72    400637.91
  125      23.5565      23.3212 1.837146e-03 1.829549e-03 8.467114e-01          N/A       212.61    400637.91
  126      23.7417      23.5066 1.822200e-03 1.814703e-03 8.467212e-01          N/A       212.61    400637.91
  127      23.9278      23.6927 1.807445e-03 1.800046e-03 8.467310e-01          N/A       212.61    400637.91
  128      24.1001      23.8652 1.792884e-03 1.785574e-03 8.467405e-01          N/A       212.61    400637.91
  129      24.2858      24.0510 1.778522e-03 1.771285e-03 8.467500e-01          N/A       212.61    400637.91
  130      24.4719      24.2373 1.764339e-03 1.757189e-03 8.467593e-01          N/A       212.61    400637.91
  131      24.6439      24.4095 1.750334e-03 1.743281e-03 8.467685e-01          N/A       212.61    400637.91
  132      24.8287      24.5943 1.736503e-03 1.729546e-03 8.467776e-01          N/A       212.61    400637.91
  133      25.0136      24.7795 1.722843e-03 1.715981e-03 8.467866e-01          N/A       212.61    400637.91
  134      25.3879      25.0298 1.709353e-03 1.702584e-03 8.467954e-01          N/A       220.28    400637.91
  135      25.5730      25.2150 1.696028e-03 1.689351e-03 8.468041e-01          N/A       220.28    400637.91
  136      25.7580      25.4002 1.682866e-03 1.676280e-03 8.468127e-01          N/A       220.28    400637.91
  137      26.1101      25.6302 1.669865e-03 1.663368e-03 8.468212e-01          N/A       220.34    400637.91
  138      26.3080      25.8258 1.657022e-03 1.650614e-03 8.468296e-01          N/A       221.12    400637.91
  139      26.4928      26.0107 1.644335e-03 1.638013e-03 8.468378e-01          N/A       221.12    400637.91
  140      26.6642      26.1820 1.632085e-03 1.625761e-03 8.468460e-01          N/A       221.12    400637.91
  141      26.8495      26.3675 1.621413e-03 1.615161e-03 8.468540e-01          N/A       221.12    400637.91
  142      27.0340      26.5521 1.610855e-03 1.604662e-03 8.468619e-01          N/A       221.12    400637.91
  143      27.2059      26.7240 1.600411e-03 1.594270e-03 8.468697e-01          N/A       221.12    400637.91
  144      27.3907      26.9091 1.590065e-03 1.583998e-03 8.468774e-01          N/A       221.12    400637.91
  145      27.5746      27.0932 1.579816e-03 1.573823e-03 8.468850e-01          N/A       221.12    400637.91
  146      27.7470      27.2657 1.569664e-03 1.563744e-03 8.468924e-01          N/A       222.00    400637.91
  147      27.9318      27.4506 1.559608e-03 1.553759e-03 8.468998e-01          N/A       222.00    400637.91
  148      28.1171      27.6362 1.549646e-03 1.543868e-03 8.469071e-01          N/A       222.00    400637.91
  149      28.2880      27.8074 1.539778e-03 1.534069e-03 8.469142e-01          N/A       222.00    400637.91
  150      28.4724      27.9920 1.530003e-03 1.524363e-03 8.469213e-01          N/A       222.00    400637.91
  151      28.6581      28.1777 1.520319e-03 1.514747e-03 8.469282e-01          N/A       223.56    400637.91
  152      28.8429      28.3626 1.510726e-03 1.505221e-03 8.469351e-01          N/A       223.56    400637.91
  153      29.0144      28.5343 1.501223e-03 1.495784e-03 8.469419e-01          N/A       223.56    400637.91
  154      29.1995      28.7196 1.491808e-03 1.486435e-03 8.469485e-01          N/A       223.56    400637.91
  155      29.3874      28.9075 1.482481e-03 1.477174e-03 8.469551e-01          N/A       223.56    400637.91
  156      29.5597      29.0800 1.473242e-03 1.467998e-03 8.469615e-01          N/A       223.56    400637.91
  157      29.7461      29.2665 1.464088e-03 1.458908e-03 8.469679e-01          N/A       223.56    400637.91
  158      29.9328      29.4532 1.455019e-03 1.449902e-03 8.469742e-01          N/A       223.56    400637.91
  159      30.1047      29.6253 1.446035e-03 1.440979e-03 8.469804e-01          N/A       223.56    400637.91
  160      30.2905      29.8113 1.437133e-03 1.432139e-03 8.469865e-01          N/A       223.56    400637.91
  161      30.4753      29.9961 1.428314e-03 1.423380e-03 8.469926e-01          N/A       223.56    400637.91
  162      30.6468      30.1679 1.419576e-03 1.414702e-03 8.469985e-01          N/A       223.56    400637.91
  163      30.8328      30.3539 1.410918e-03 1.406104e-03 8.470043e-01          N/A       223.56    400637.91
  164      31.0171      30.5385 1.402340e-03 1.397584e-03 8.470101e-01          N/A       223.56    400637.91
  165      31.1891      30.7105 1.393840e-03 1.389143e-03 8.470158e-01          N/A       223.56    400637.91
  166      31.3743      30.8959 1.385418e-03 1.380778e-03 8.470214e-01          N/A       223.56    400637.91
  167      31.5599      31.0816 1.377073e-03 1.372490e-03 8.470270e-01          N/A       223.56    400637.91
  168      31.7332      31.2550 1.368804e-03 1.364277e-03 8.470324e-01          N/A       223.56    400637.91
  169      31.9178      31.4397 1.360610e-03 1.356139e-03 8.470378e-01          N/A       223.56    400637.91
  170      32.1027      31.6246 1.352490e-03 1.348074e-03 8.470431e-01          N/A       223.56    400637.91
  171      32.2737      31.7957 1.344443e-03 1.340082e-03 8.470483e-01          N/A       223.56    400637.91
  172      32.4581      31.9802 1.336469e-03 1.332162e-03 8.470535e-01          N/A       223.56    400637.91
  173      32.6431      32.1653 1.328567e-03 1.324314e-03 8.470586e-01          N/A       223.56    400637.91
  174      32.8150      32.3375 1.320735e-03 1.316535e-03 8.470636e-01          N/A       223.56    400637.91
  175      33.0007      32.5232 1.312974e-03 1.308826e-03 8.470685e-01          N/A       223.56    400637.91
  176      33.1853      32.7079 1.305282e-03 1.301186e-03 8.470734e-01          N/A       223.56    400637.91
  177      33.3571      32.8797 1.297658e-03 1.293614e-03 8.470782e-01          N/A       223.56    400637.91
  178      33.5414      33.0642 1.290102e-03 1.286109e-03 8.470829e-01          N/A       223.56    400637.91
  179      33.7257      33.2486 1.282613e-03 1.278671e-03 8.470876e-01          N/A       223.56    400637.91
  180      33.8976      33.4206 1.275190e-03 1.271298e-03 8.470922e-01          N/A       223.56    400637.91
  181      34.0816      33.6048 1.267832e-03 1.263990e-03 8.470968e-01          N/A       223.56    400637.91
  182      34.2656      33.7887 1.260539e-03 1.256746e-03 8.471013e-01          N/A       223.56    400637.91
  183      34.4392      33.9625 1.253309e-03 1.249565e-03 8.471057e-01          N/A       223.56    400637.91
  184      34.6227      34.1461 1.246143e-03 1.242447e-03 8.471101e-01          N/A       223.56    400637.91
  185      34.8093      34.3329 1.239039e-03 1.235391e-03 8.471144e-01          N/A       223.56    400637.91
  186      34.9948      34.5185 1.231997e-03 1.228397e-03 8.471187e-01          N/A       223.56    400637.91
  187      35.1651      34.6889 1.225016e-03 1.221463e-03 8.471228e-01          N/A       223.56    400637.91
  188      35.3512      34.8749 1.218262e-03 1.214588e-03 8.471270e-01          N/A       223.56    400637.91
  189      35.5367      35.0605 1.212272e-03 1.208630e-03 8.471311e-01          N/A       223.56    400637.91
  190      35.7087      35.2326 1.206324e-03 1.202728e-03 8.471351e-01          N/A       223.56    400637.91
  191      35.8950      35.4190 1.200417e-03 1.196866e-03 8.471391e-01          N/A       223.56    400637.91
  192      36.0798      35.6040 1.194551e-03 1.191043e-03 8.471430e-01          N/A       223.56    400637.91
  193      36.2511      35.7755 1.188725e-03 1.185260e-03 8.471469e-01          N/A       223.56    400637.91
  194      36.4382      35.9627 1.182940e-03 1.179516e-03 8.471507e-01          N/A       223.61    400637.91
  195      36.6240      36.1485 1.177194e-03 1.173812e-03 8.471545e-01          N/A       223.61    400637.91
  196      36.7956      36.3202 1.171488e-03 1.168145e-03 8.471582e-01          N/A       223.61    400637.91
  197      36.9805      36.5053 1.165821e-03 1.162518e-03 8.471619e-01          N/A       223.61    400637.91
  198      37.1649      36.6898 1.160193e-03 1.156928e-03 8.471655e-01          N/A       223.61    400637.91
  199      37.3366      36.8615 1.154604e-03 1.151377e-03 8.471691e-01          N/A       223.61    400637.91
  200      37.5224      37.0458 1.149053e-03 1.145863e-03 8.471727e-01 3.191004e-01       223.61    400637.91
  201      37.7081      37.2317 1.143540e-03 1.140386e-03 8.471762e-01          N/A       223.61    400637.91
  202      37.8812      37.4049 1.138065e-03 1.134946e-03 8.471796e-01          N/A       223.61    400637.91
  203      38.0682      37.5920 1.132627e-03 1.129543e-03 8.471830e-01          N/A       223.61    400637.91
  204      38.2521      37.7760 1.127227e-03 1.124176e-03 8.471864e-01          N/A       223.61    400637.91
  205      38.4259      37.9499 1.121863e-03 1.118846e-03 8.471897e-01          N/A       223.61    400637.91
  206      38.6105      38.1345 1.116536e-03 1.113551e-03 8.471930e-01          N/A       223.61    400637.91
  207      38.7951      38.3192 1.111245e-03 1.108292e-03 8.471962e-01          N/A       223.61    400637.91
  208      38.9669      38.4911 1.105991e-03 1.103068e-03 8.471994e-01          N/A       223.61    400637.91
  209      39.1518      38.6760 1.100771e-03 1.097879e-03 8.472026e-01          N/A       223.61    400637.91
  210      39.3365      38.8607 1.095588e-03 1.092725e-03 8.472057e-01          N/A       223.61    400637.91
  211      39.5095      39.0337 1.090439e-03 1.087605e-03 8.472088e-01          N/A       223.61    400637.91
  212      39.6941      39.2183 1.085326e-03 1.082520e-03 8.472118e-01          N/A       223.61    400637.91
  213      39.8785      39.4030 1.080246e-03 1.077468e-03 8.472148e-01          N/A       223.61    400637.91
  214      40.0490      39.5735 1.075201e-03 1.072451e-03 8.472178e-01          N/A       223.61    400637.91
  215      40.2339      39.7585 1.070191e-03 1.067466e-03 8.472208e-01          N/A       223.61    400637.91
  216      40.4190      39.9437 1.065213e-03 1.062515e-03 8.472237e-01          N/A       223.61    400637.91
  217      40.6040      40.1288 1.060269e-03 1.057596e-03 8.472265e-01          N/A       223.61    400637.91
  218      40.7755      40.3005 1.055359e-03 1.052710e-03 8.472294e-01          N/A       223.61    400637.91
  219      40.9616      40.4865 1.050481e-03 1.047856e-03 8.472322e-01          N/A       223.61    400637.91
  220      41.1460      40.6710 1.045636e-03 1.043035e-03 8.472349e-01          N/A       223.61    400637.91
  221      41.3186      40.8436 1.040823e-03 1.038249e-03 8.472377e-01          N/A       223.61    400637.91
  222      41.5036      41.0288 1.036042e-03 1.033501e-03 8.472404e-01          N/A       223.61    400637.91
  223      41.6884      41.2137 1.031293e-03 1.028784e-03 8.472430e-01          N/A       223.61    400637.91
  224      41.8602      41.3856 1.026575e-03 1.024099e-03 8.472457e-01          N/A       223.61    400637.91
  225      42.0454      41.5710 1.021889e-03 1.019445e-03 8.472483e-01          N/A       223.61    400637.91
  226      42.2296      41.7554 1.017233e-03 1.014821e-03 8.472508e-01          N/A       223.61    400637.91
  227      42.4019      41.9278 1.012609e-03 1.010228e-03 8.472534e-01          N/A       223.61    400637.91
  228      42.5868      42.1129 1.008014e-03 1.005666e-03 8.472559e-01          N/A       223.61    400637.91
  229      42.7720      42.2983 1.003450e-03 1.001133e-03 8.472584e-01          N/A       223.61    400637.91
  230      42.9425      42.4690 9.989161e-04 9.966297e-04 8.472609e-01          N/A       224.11    400637.91
  231      43.1275      42.6541 9.944117e-04 9.921561e-04 8.472633e-01          N/A       224.11    400637.91
  232      43.3127      42.8394 9.899366e-04 9.877118e-04 8.472657e-01          N/A       224.11    400637.91
  233      43.4850      43.0118 9.854908e-04 9.832964e-04 8.472681e-01          N/A       224.11    400637.91
  234      43.6707      43.1975 9.810739e-04 9.789098e-04 8.472704e-01          N/A       224.11    400637.91
  235      43.8559      43.3828 9.766857e-04 9.745517e-04 8.472728e-01          N/A       224.12    400637.91
  236      44.0275      43.5546 9.723260e-04 9.702218e-04 8.472751e-01          N/A       224.12    400637.91
  237      44.2110      43.7382 9.679945e-04 9.659200e-04 8.472773e-01          N/A       224.12    400637.91
  238      44.3983      43.9255 9.636909e-04 9.616459e-04 8.472796e-01          N/A       224.12    400637.91
  239      44.5700      44.0972 9.594150e-04 9.573994e-04 8.472818e-01          N/A       224.12    400637.91
  240      44.7545      44.2817 9.551667e-04 9.531801e-04 8.472840e-01          N/A       224.12    400637.91
  241      44.9403      44.4676 9.509456e-04 9.489880e-04 8.472862e-01          N/A       224.12    400637.91
  242      45.1112      44.6387 9.470082e-04 9.448979e-04 8.472883e-01          N/A       224.12    400637.91
